SalesOrderID,ProductID,OrderQty,UnitPrice,TerritoryID
43680,725,2,183.9382,4
43680,758,1,874.794,4
43680,761,1,419.4589,4
43680,753,2,2146.962,4
43680,708,2,20.1865,4
43680,765,3,419.4589,4
43680,712,3,5.1865,4
43680,763,1,419.4589,4
43681,715,6,28.8404,5
43681,762,5,419.4589,5
43681,732,1,356.898,5
43681,707,1,20.1865,5
43681,729,1,183.9382,5
43681,708,2,20.1865,5
43681,770,3,419.4589,5
43681,730,2,183.9382,5
43681,758,3,874.794,5
43681,768,1,419.4589,5
43681,761,2,419.4589,5
43681,738,2,178.5808,5
43681,753,1,2146.962,5
43681,714,2,28.8404,5
43681,764,2,419.4589,5
43681,760,2,419.4589,5
43681,756,1,874.794,5
43681,716,2,28.8404,5
43681,711,2,20.1865,5
43681,725,1,183.9382,5
43681,712,2,5.1865,5
43682,758,2,874.794,2
43682,762,1,419.4589,2
43682,760,2,419.4589,2
43682,770,2,419.4589,2
43682,715,1,28.8404,2
43683,776,2,2024.994,1
43683,715,2,28.8404,1
43683,773,2,2039.994,1
43683,774,1,2039.994,1
43683,708,1,20.1865,1
43683,711,2,20.1865,1
43683,712,3,5.1865,1
43683,775,4,2024.994,1
43683,777,6,2024.994,1
43683,772,1,2039.994,1
43683,707,3,20.1865,1
43683,778,5,2024.994,1
43683,709,6,5.7,1
43684,754,2,874.794,5
43684,762,2,419.4589,5
43684,760,1,419.4589,5
43684,758,2,874.794,5
43684,770,1,419.4589,5
43684,763,1,419.4589,5
43685,765,3,419.4589,5
43685,763,1,419.4589,5
43685,754,1,874.794,5
43685,725,1,183.9382,5
43686,758,3,874.794,1
43686,762,1,419.4589,1
43686,770,1,419.4589,1
43687,768,1,419.4589,2
43687,765,2,419.4589,2
43688,725,1,183.9382,2
43688,760,2,419.4589,2
43688,762,3,419.4589,2
43688,738,1,178.5808,2
43688,763,1,419.4589,2
43688,729,2,183.9382,2
43688,754,2,874.794,2
43688,758,2,874.794,2
43688,765,3,419.4589,2
43688,770,1,419.4589,2
43688,753,2,2146.962,2
43689,764,3,419.4589,4
43689,738,2,178.5808,4
43689,725,2,183.9382,4
43689,753,1,2146.962,4
43689,755,2,874.794,4
43689,766,4,419.4589,4
43689,770,2,419.4589,4
43689,760,7,419.4589,4
43689,726,3,183.9382,4
43689,722,1,178.5808,4
43689,763,6,419.4589,4
43689,729,2,183.9382,4
43689,730,2,183.9382,4
43689,732,2,356.898,4
43689,765,5,419.4589,4
43689,768,2,419.4589,4
43689,761,2,419.4589,4
43689,758,3,874.794,4
43689,749,2,2146.962,4
43689,762,9,419.4589,4
43689,754,4,874.794,4
43690,715,1,28.8404,3
43690,770,1,419.4589,3
43690,712,2,5.1865,3
43690,760,2,419.4589,3
43691,758,1,874.794,4
43692,770,5,419.4589,4
43692,725,1,183.9382,4
43692,754,8,874.794,4
43692,730,2,183.9382,4
43692,715,10,28.8404,4
43692,768,1,419.4589,4
43692,756,4,874.794,4
43692,738,2,178.5808,4
43692,758,8,874.794,4
43692,708,3,20.1865,4
43692,762,6,419.4589,4
43692,732,3,356.898,4
43692,712,6,5.1865,4
43692,714,4,28.8404,4
43692,760,7,419.4589,4
43692,755,2,874.794,4
43692,716,4,28.8404,4
43692,765,2,419.4589,4
43692,764,1,419.4589,4
43692,753,2,2146.962,4
43692,766,1,419.4589,4
43692,722,1,178.5808,4
43692,761,3,419.4589,4
43692,711,3,20.1865,4
43692,763,1,419.4589,4
43692,729,2,183.9382,4
43692,707,4,20.1865,4
43692,726,2,183.9382,4
43693,716,3,28.8404,5
43693,773,1,2039.994,5
43693,709,6,5.7,5
43693,707,2,20.1865,5
43693,771,3,2039.994,5
43693,708,2,20.1865,5
43693,774,1,2039.994,5
43693,777,3,2024.994,5
43693,772,1,2039.994,5
43693,778,1,2024.994,5
43694,776,3,2024.994,5
43694,771,3,2039.994,5
43694,715,2,28.8404,5
43694,772,1,2039.994,5
43694,716,3,28.8404,5
43694,707,1,20.1865,5
43694,708,1,20.1865,5
43694,774,1,2039.994,5
43694,773,2,2039.994,5
43694,712,1,5.1865,5
43694,711,5,20.1865,5
43695,774,2,2039.994,5
43695,748,2,722.5949,5
43695,747,1,714.7043,5
43695,742,1,722.5949,5
43695,777,5,2024.994,5
43695,778,6,2024.994,5
43695,709,2,5.7,5
43695,775,5,2024.994,5
43696,762,1,419.4589,5
43697,749,1,3578.27,6
43699,773,1,3399.99,1
43700,767,1,699.0982,4
43702,750,1,3578.27,4
43706,751,1,3578.27,4
43707,751,1,3578.27,4
43711,753,1,3578.27,1
43713,749,1,3578.27,4
43718,750,1,3578.27,1
43719,751,1,3578.27,4
43723,765,1,699.0982,1
43726,765,1,699.0982,4
43728,752,1,3578.27,4
43730,773,1,3399.99,4
43733,751,1,3578.27,1
43734,751,1,3578.27,1
43741,749,1,3578.27,1
43747,753,1,3578.27,4
43748,752,1,3578.27,1
43749,753,1,3578.27,1
43754,751,1,3578.27,1
43755,750,1,3578.27,4
43758,749,1,3578.27,4
43762,753,1,3578.27,4
43768,751,1,3578.27,1
43769,751,1,3578.27,6
43770,751,1,3578.27,1
43771,764,1,699.0982,4
43784,749,1,3578.27,4
43789,778,1,3374.99,1
43790,771,1,3399.99,1
43795,751,1,3578.27,4
43800,750,1,3578.27,6
43803,753,1,3578.27,6
43805,763,1,699.0982,1
43812,751,1,3578.27,4
43814,777,1,3374.99,1
43820,751,1,3578.27,4
43821,749,1,3578.27,4
43822,752,1,3578.27,4
43824,768,1,699.0982,1
43828,749,1,3578.27,1
43829,749,1,3578.27,4
43833,749,1,3578.27,6
43835,775,1,3374.99,6
43836,761,1,699.0982,6
43838,752,1,3578.27,4
43839,750,1,3578.27,1
43843,774,2,2039.994,3
43843,778,2,2024.994,3
43843,742,2,722.5949,3
43843,777,5,2024.994,3
43843,748,2,722.5949,3
43843,741,1,818.7,3
43843,745,1,809.76,3
43843,771,2,2039.994,3
43843,709,2,5.7,3
43843,776,3,2024.994,3
43844,775,4,2024.994,6
43844,776,2,2024.994,6
43844,777,3,2024.994,6
43844,778,1,2024.994,6
43845,725,1,183.9382,5
43845,715,3,28.8404,5
43845,770,1,419.4589,5
43845,763,2,419.4589,5
43845,761,2,419.4589,5
43845,754,1,874.794,5
43845,765,2,419.4589,5
43845,753,2,2146.962,5
43845,729,1,183.9382,5
43845,712,4,5.1865,5
43846,729,3,183.9382,6
43846,712,1,5.1865,6
43846,738,1,178.5808,6
43846,725,1,183.9382,6
43847,715,1,28.8404,6
43847,712,1,5.1865,6
43847,758,1,874.794,6
43848,773,1,2039.994,1
43848,778,1,2024.994,1
43848,775,1,2024.994,1
43848,776,4,2024.994,1
43848,771,2,2039.994,1
43849,776,2,2024.994,1
43849,714,1,28.8404,1
43849,777,2,2024.994,1
43849,771,2,2039.994,1
43849,711,1,20.1865,1
43849,773,1,2039.994,1
43849,715,4,28.8404,1
43849,772,1,2039.994,1
43849,707,1,20.1865,1
43849,774,2,2039.994,1
43849,708,1,20.1865,1
43850,765,1,419.4589,6
43850,755,1,874.794,6
43850,761,1,419.4589,6
43850,762,2,419.4589,6
43850,753,1,2146.962,6
43850,725,3,183.9382,6
43850,729,1,183.9382,6
43850,758,3,874.794,6
43850,756,1,874.794,6
43850,732,3,356.898,6
43850,738,1,178.5808,6
43851,761,2,419.4589,2
43851,760,1,419.4589,2
43851,711,1,20.1865,2
43851,770,3,419.4589,2
43851,707,1,20.1865,2
43851,725,1,183.9382,2
43851,754,1,874.794,2
43851,738,3,178.5808,2
43851,753,1,2146.962,2
43851,765,1,419.4589,2
43851,712,1,5.1865,2
43851,708,3,20.1865,2
43852,776,1,2024.994,6
43853,777,2,2024.994,6
43853,773,1,2039.994,6
43853,771,1,2039.994,6
43853,776,4,2024.994,6
43853,775,2,2024.994,6
43853,778,3,2024.994,6
43854,758,2,874.794,6
43855,765,2,419.4589,6
43855,760,2,419.4589,6
43855,753,1,2146.962,6
43855,761,4,419.4589,6
43855,738,1,178.5808,6
43855,762,3,419.4589,6
43855,732,2,356.898,6
43855,766,1,419.4589,6
43855,726,1,183.9382,6
43855,770,2,419.4589,6
43855,725,1,183.9382,6
43855,755,1,874.794,6
43855,768,2,419.4589,6
43856,709,2,5.7,6
43856,777,1,2024.994,6
43857,760,1,419.4589,6
43857,765,1,419.4589,6
43857,762,2,419.4589,6
43857,758,3,874.794,6
43857,715,1,28.8404,6
43857,712,3,5.1865,6
43857,716,1,28.8404,6
43857,725,1,183.9382,6
43857,711,2,20.1865,6
43857,708,1,20.1865,6
43857,738,2,178.5808,6
43857,763,1,419.4589,6
43857,754,2,874.794,6
43857,707,2,20.1865,6
43858,762,2,419.4589,2
43858,761,2,419.4589,2
43858,770,5,419.4589,2
43858,765,1,419.4589,2
43858,738,2,178.5808,2
43858,763,3,419.4589,2
43858,754,2,874.794,2
43858,722,1,178.5808,2
43858,753,2,2146.962,2
43858,726,1,183.9382,2
43858,766,1,419.4589,2
43858,729,1,183.9382,2
43858,756,1,874.794,2
43859,715,1,28.8404,4
43859,762,1,419.4589,4
43859,758,3,874.794,4
43859,760,2,419.4589,4
43860,761,2,419.4589,1
43860,770,1,419.4589,1
43860,758,2,874.794,1
43860,765,2,419.4589,1
43860,732,1,356.898,1
43860,762,1,419.4589,1
43860,738,1,178.5808,1
43860,768,1,419.4589,1
43860,753,2,2146.962,1
43860,729,1,183.9382,1
43860,763,1,419.4589,1
43860,756,1,874.794,1
43861,732,1,356.898,5
43861,764,3,419.4589,5
43861,770,5,419.4589,5
43861,768,2,419.4589,5
43861,725,1,183.9382,5
43861,715,9,28.8404,5
43861,765,4,419.4589,5
43861,753,1,2146.962,5
43861,733,2,356.898,5
43861,730,2,183.9382,5
43861,766,2,419.4589,5
43861,711,4,20.1865,5
43861,754,3,874.794,5
43861,756,2,874.794,5
43861,729,2,183.9382,5
43861,760,4,419.4589,5
43861,755,2,874.794,5
43861,716,6,28.8404,5
43861,763,2,419.4589,5
43861,758,2,874.794,5
43861,712,9,5.1865,5
43861,761,2,419.4589,5
43861,707,4,20.1865,5
43861,738,1,178.5808,5
43861,714,3,28.8404,5
43861,722,2,178.5808,5
43861,708,3,20.1865,5
43862,771,4,2039.994,5
43862,741,1,818.7,5
43862,777,3,2024.994,5
43862,773,4,2039.994,5
43862,747,2,714.7043,5
43862,748,2,722.5949,5
43862,774,2,2039.994,5
43862,745,1,809.76,5
43862,709,4,5.7,5
43863,758,1,874.794,4
43863,712,1,5.1865,4
43863,760,1,419.4589,4
43863,762,1,419.4589,4
43864,772,5,2039.994,4
43864,747,1,714.7043,4
43864,741,2,818.7,4
43864,778,2,2024.994,4
43864,776,4,2024.994,4
43864,748,1,722.5949,4
43864,771,2,2039.994,4
43864,773,4,2039.994,4
43864,745,1,809.76,4
43865,758,1,874.794,4
43865,770,2,419.4589,4
43865,753,1,2146.962,4
43865,760,4,419.4589,4
43865,725,1,183.9382,4
43865,729,4,183.9382,4
43865,762,1,419.4589,4
43865,763,2,419.4589,4
43865,715,5,28.8404,4
43865,738,1,178.5808,4
43865,712,3,5.1865,4
43865,765,3,419.4589,4
43865,761,3,419.4589,4
43865,754,3,874.794,4
43866,771,1,2039.994,1
43866,777,1,2024.994,1
43866,709,2,5.7,1
43867,708,1,20.1865,1
43867,774,1,2039.994,1
43867,776,2,2024.994,1
43867,715,2,28.8404,1
43867,773,2,2039.994,1
43867,709,2,5.7,1
43867,714,3,28.8404,1
43867,771,4,2039.994,1
43867,711,2,20.1865,1
43867,707,1,20.1865,1
43867,778,2,2024.994,1
43867,712,4,5.1865,1
43867,743,2,714.7043,1
43867,748,1,722.5949,1
43867,742,3,722.5949,1
43867,741,2,818.7,1
43867,777,2,2024.994,1
43867,716,1,28.8404,1
43868,749,1,2146.962,6
43869,747,1,714.7043,1
43869,775,5,2024.994,1
43869,777,2,2024.994,1
43869,745,2,809.76,1
43869,771,5,2039.994,1
43869,772,4,2039.994,1
43869,743,1,714.7043,1
43869,774,1,2039.994,1
43869,778,5,2024.994,1
43869,742,2,722.5949,1
43870,760,3,419.4589,2
43870,762,2,419.4589,2
43870,715,3,28.8404,2
43870,770,3,419.4589,2
43870,758,1,874.794,2
43871,712,1,5.1865,3
43871,761,1,419.4589,3
43871,729,2,183.9382,3
43871,707,2,20.1865,3
43871,758,1,874.794,3
43871,725,1,183.9382,3
43871,762,1,419.4589,3
43871,715,2,28.8404,3
43871,754,3,874.794,3
43871,753,1,2146.962,3
43871,708,4,20.1865,3
43871,760,2,419.4589,3
43871,770,3,419.4589,3
43871,711,4,20.1865,3
43872,763,1,419.4589,4
43872,708,1,20.1865,4
43872,758,3,874.794,4
43872,756,2,874.794,4
43872,765,1,419.4589,4
43872,711,2,20.1865,4
43872,707,4,20.1865,4
43872,725,2,183.9382,4
43872,732,1,356.898,4
43872,738,1,178.5808,4
43872,753,1,2146.962,4
43872,754,2,874.794,4
43872,755,1,874.794,4
43872,716,4,28.8404,4
43872,760,1,419.4589,4
43872,712,4,5.1865,4
43873,770,6,419.4589,4
43873,764,2,419.4589,4
43873,749,2,2146.962,4
43873,726,5,183.9382,4
43873,729,5,183.9382,4
43873,755,1,874.794,4
43873,738,1,178.5808,4
43873,766,3,419.4589,4
43873,722,3,178.5808,4
43873,758,5,874.794,4
43873,760,5,419.4589,4
43873,733,3,356.898,4
43873,768,2,419.4589,4
43873,756,1,874.794,4
43873,707,5,20.1865,4
43873,765,1,419.4589,4
43873,711,2,20.1865,4
43873,754,6,874.794,4
43873,730,3,183.9382,4
43873,761,6,419.4589,4
43873,763,5,419.4589,4
43873,716,1,28.8404,4
43873,715,5,28.8404,4
43873,714,1,28.8404,4
43873,762,4,419.4589,4
43873,725,2,183.9382,4
43873,753,2,2146.962,4
43873,732,6,356.898,4
43874,763,1,419.4589,3
43875,778,6,2024.994,5
43875,747,2,714.7043,5
43875,741,1,818.7,5
43875,709,2,5.7,5
43875,715,2,28.8404,5
43875,774,7,2039.994,5
43875,771,6,2039.994,5
43875,707,2,20.1865,5
43875,748,5,722.5949,5
43875,773,12,1971.9942,5
43875,745,1,809.76,5
43875,775,13,1957.4942,5
43875,772,2,2039.994,5
43875,776,8,2024.994,5
43875,743,2,714.7043,5
43875,712,2,5.1865,5
43875,777,2,2024.994,5
43875,716,3,28.8404,5
43875,708,5,20.1865,5
43875,742,3,722.5949,5
43875,714,2,28.8404,5
43876,762,2,419.4589,2
43876,758,1,874.794,2
43876,763,3,419.4589,2
43876,754,2,874.794,2
43876,725,2,183.9382,2
43876,761,2,419.4589,2
43876,770,2,419.4589,2
43876,729,2,183.9382,2
43877,715,4,28.8404,1
43877,708,2,20.1865,1
43877,709,5,5.7,1
43877,771,3,2039.994,1
43877,775,2,2024.994,1
43877,774,4,2039.994,1
43877,778,1,2024.994,1
43877,716,1,28.8404,1
43877,711,1,20.1865,1
43877,707,2,20.1865,1
43878,772,1,2039.994,2
43878,771,1,2039.994,2
43879,762,3,419.4589,6
43879,763,2,419.4589,6
43879,760,3,419.4589,6
43879,764,2,419.4589,6
43879,715,2,28.8404,6
43879,725,4,183.9382,6
43879,714,4,28.8404,6
43879,770,4,419.4589,6
43879,730,3,183.9382,6
43879,754,2,874.794,6
43879,726,2,183.9382,6
43879,716,1,28.8404,6
43879,766,2,419.4589,6
43879,765,3,419.4589,6
43879,729,3,183.9382,6
43879,768,1,419.4589,6
43879,708,5,20.1865,6
43879,758,3,874.794,6
43879,756,1,874.794,6
43879,738,3,178.5808,6
43879,755,2,874.794,6
43879,707,4,20.1865,6
43879,711,5,20.1865,6
43879,722,5,178.5808,6
43879,753,1,2146.962,6
43879,712,13,5.0136,6
43880,760,3,419.4589,6
43880,755,2,874.794,6
43880,762,3,419.4589,6
43880,770,3,419.4589,6
43880,766,1,419.4589,6
43880,738,1,178.5808,6
43880,732,1,356.898,6
43880,753,2,2146.962,6
43880,756,2,874.794,6
43880,725,2,183.9382,6
43880,758,2,874.794,6
43880,764,1,419.4589,6
43880,768,1,419.4589,6
43881,776,2,2024.994,3
43881,778,2,2024.994,3
43881,772,5,2039.994,3
43881,774,3,2039.994,3
43881,777,3,2024.994,3
43881,714,2,28.8404,3
43881,773,4,2039.994,3
43881,709,21,5.225,3
43882,778,1,2024.994,6
43883,726,2,183.9382,2
43883,732,1,356.898,2
43883,763,2,419.4589,2
43883,768,1,419.4589,2
43883,770,2,419.4589,2
43883,712,2,5.1865,2
43883,760,2,419.4589,2
43883,722,1,178.5808,2
43883,725,1,183.9382,2
43883,738,3,178.5808,2
43883,749,1,2146.962,2
43883,762,3,419.4589,2
43883,758,3,874.794,2
43883,754,2,874.794,2
43883,761,2,419.4589,2
43883,753,2,2146.962,2
43883,765,2,419.4589,2
43884,747,3,714.7043,3
43884,708,4,20.1865,3
43884,745,3,809.76,3
43884,715,10,28.8404,3
43884,777,10,2024.994,3
43884,776,5,2024.994,3
43884,773,5,2039.994,3
43884,741,3,818.7,3
43884,711,5,20.1865,3
43884,778,4,2024.994,3
43884,716,6,28.8404,3
43884,748,1,722.5949,3
43884,771,8,2039.994,3
43884,712,8,5.1865,3
43884,775,2,2024.994,3
43884,743,3,714.7043,3
43884,772,14,1971.9942,3
43884,707,4,20.1865,3
43884,774,4,2039.994,3
43884,709,4,5.7,3
43884,742,1,722.5949,3
43884,714,1,28.8404,3
43885,710,4,5.7,4
43885,709,8,5.7,4
43886,754,2,874.794,6
43886,763,1,419.4589,6
43886,726,2,183.9382,6
43886,768,1,419.4589,6
43886,756,2,874.794,6
43886,711,3,20.1865,6
43886,712,6,5.1865,6
43886,708,1,20.1865,6
43886,758,2,874.794,6
43886,770,2,419.4589,6
43886,760,5,419.4589,6
43886,733,1,356.898,6
43886,716,1,28.8404,6
43886,730,1,183.9382,6
43886,755,1,874.794,6
43886,722,1,178.5808,6
43886,714,5,28.8404,6
43886,766,1,419.4589,6
43886,762,3,419.4589,6
43886,753,2,2146.962,6
43886,715,4,28.8404,6
43887,765,1,419.4589,5
43888,764,1,419.4589,6
43888,755,1,874.794,6
43888,738,2,178.5808,6
43888,725,1,183.9382,6
43888,768,1,419.4589,6
43888,760,2,419.4589,6
43888,753,1,2146.962,6
43888,756,2,874.794,6
43888,754,5,874.794,6
43888,770,2,419.4589,6
43888,730,2,183.9382,6
43888,763,2,419.4589,6
43888,765,2,419.4589,6
43888,726,1,183.9382,6
43889,778,1,2024.994,6
43889,716,2,28.8404,6
43890,771,5,2039.994,6
43890,777,2,2024.994,6
43890,773,7,2039.994,6
43890,774,2,2039.994,6
43890,742,3,722.5949,6
43890,772,5,2039.994,6
43890,776,2,2024.994,6
43890,748,1,722.5949,6
43890,747,1,714.7043,6
43890,775,8,2024.994,6
43890,709,4,5.7,6
43890,778,3,2024.994,6
43890,745,3,809.76,6
43891,775,2,2024.994,6
43891,710,2,5.7,6
43891,778,1,2024.994,6
43891,773,3,2039.994,6
43891,771,3,2039.994,6
43891,709,4,5.7,6
43891,776,2,2024.994,6
43891,772,3,2039.994,6
43891,777,2,2024.994,6
43892,762,2,419.4589,4
43892,715,3,28.8404,4
43892,753,2,2146.962,4
43892,712,3,5.1865,4
43892,763,2,419.4589,4
43892,760,5,419.4589,4
43892,729,1,183.9382,4
43892,711,2,20.1865,4
43892,754,2,874.794,4
43892,770,3,419.4589,4
43892,761,4,419.4589,4
43892,758,3,874.794,4
43892,765,2,419.4589,4
43893,770,1,419.4589,6
43894,710,3,5.7,1
43894,777,2,2024.994,1
43894,775,3,2024.994,1
43894,776,4,2024.994,1
43894,709,8,5.7,1
43894,778,5,2024.994,1
43894,771,2,2039.994,1
43895,712,6,5.1865,1
43895,711,2,20.1865,1
43895,748,2,722.5949,1
43895,714,2,28.8404,1
43895,716,4,28.8404,1
43895,747,1,714.7043,1
43895,743,1,714.7043,1
43895,771,2,2039.994,1
43895,778,4,2024.994,1
43895,745,1,809.76,1
43895,775,2,2024.994,1
43895,772,2,2039.994,1
43895,776,4,2024.994,1
43895,707,3,20.1865,1
43895,708,3,20.1865,1
43896,758,1,874.794,4
43896,770,1,419.4589,4
43896,760,3,419.4589,4
43896,762,4,419.4589,4
43896,715,4,28.8404,4
43897,716,2,28.8404,4
43897,772,5,2039.994,4
43897,778,2,2024.994,4
43897,777,4,2024.994,4
43897,775,2,2024.994,4
43897,709,10,5.7,4
43897,715,2,28.8404,4
43897,707,4,20.1865,4
43897,771,6,2039.994,4
43897,776,5,2024.994,4
43897,708,4,20.1865,4
43897,711,4,20.1865,4
43897,774,1,2039.994,4
43897,712,3,5.1865,4
43898,770,13,405.477,6
43898,768,3,419.4589,6
43898,755,4,874.794,6
43898,716,2,28.8404,6
43898,712,7,5.1865,6
43898,754,1,874.794,6
43898,707,5,20.1865,6
43898,725,2,183.9382,6
43898,711,6,20.1865,6
43898,753,3,2146.962,6
43898,708,8,20.1865,6
43898,760,3,419.4589,6
43898,715,11,27.879,6
43898,764,2,419.4589,6
43898,729,4,183.9382,6
43898,732,3,356.898,6
43898,756,2,874.794,6
43898,758,10,874.794,6
43898,714,3,28.8404,6
43898,765,8,419.4589,6
43898,738,2,178.5808,6
43898,726,2,183.9382,6
43898,762,7,419.4589,6
43898,761,5,419.4589,6
43898,722,5,178.5808,6
43898,749,2,2146.962,6
43898,763,6,419.4589,6
43898,766,3,419.4589,6
43899,716,2,28.8404,3
43899,761,1,419.4589,3
43899,765,2,419.4589,3
43899,738,2,178.5808,3
43899,760,1,419.4589,3
43899,755,2,874.794,3
43899,753,1,2146.962,3
43899,732,1,356.898,3
43899,758,2,874.794,3
43899,770,2,419.4589,3
43899,762,1,419.4589,3
43899,763,2,419.4589,3
43899,754,2,874.794,3
43900,771,4,2039.994,5
43900,710,4,5.7,5
43900,772,2,2039.994,5
43900,776,2,2024.994,5
43900,709,8,5.7,5
43900,777,1,2024.994,5
43900,773,3,2039.994,5
43900,778,2,2024.994,5
43900,775,3,2024.994,5
43901,772,3,2039.994,4
43901,773,3,2039.994,4
43901,711,1,20.1865,4
43901,771,2,2039.994,4
43901,776,1,2024.994,4
43901,709,5,5.7,4
43901,715,6,28.8404,4
43901,708,3,20.1865,4
43901,707,2,20.1865,4
43901,775,2,2024.994,4
43902,714,1,28.8404,5
43902,778,2,2024.994,5
43902,774,3,2039.994,5
43902,741,1,818.7,5
43902,748,5,722.5949,5
43902,715,6,28.8404,5
43902,771,3,2039.994,5
