support,itemsets
0.17045454545454544,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 62"
0.17045454545454544,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.17045454545454544,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17045454545454544,"Road-650 Red, 60; Road-650 Red, 48"
0.17045454545454544,"Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17045454545454544,"Road-650 Red, 48; Road-650 Black, 52"
0.17045454545454544,"Road-650 Red, 44; Road-650 Black, 58"
0.16761363636363635,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.16761363636363635,"Road-650 Red, 48; Road-650 Black, 58"
0.16477272727272727,"Road-650 Red, 44; Road-650 Red, 62; Road-650 Red, 48"
0.16477272727272727,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.16477272727272727,"ML Road Frame-W - Yellow, 44"
0.16193181818181818,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, XL"
0.16193181818181818,"Road-650 Red, 60; Road-650 Red, 62; Road-650 Black, 58"
0.16193181818181818,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL"
0.16193181818181818,"Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.16193181818181818,"Road-650 Black, 44"
0.16193181818181818,"Road-650 Black, 60"
0.1590909090909091,"Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1590909090909091,"Half-Finger Gloves, M"
0.1590909090909091,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL"
0.1590909090909091,"Road-650 Red, 62; Road-650 Black, 52; Road-650 Black, 58"
0.1590909090909091,"Road-650 Red, 52"
0.1590909090909091,"AWC Logo Cap; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.1590909090909091,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1590909090909091,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.15625,"AWC Logo Cap; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.15625,"Road-650 Red, 60; Road-650 Black, 52; Road-650 Black, 58"
0.15625,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L"
0.15625,"Half-Finger Gloves, M; Sport-100 Helmet, Blue"
0.15625,"Half-Finger Gloves, M; Sport-100 Helmet, Black"
0.15625,"Road-650 Red, 60; Road-650 Red, 62; Road-650 Red, 48"
0.15625,"LL Road Frame - Red, 60"
0.15625,"Road-650 Red, 44; Road-650 Red, 48; Road-650 Black, 52"
0.15625,"AWC Logo Cap; Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, XL"
0.15625,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.15625,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.15625,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 48"
0.1534090909090909,"Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.1534090909090909,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue"
0.1534090909090909,"Half-Finger Gloves, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.1534090909090909,"AWC Logo Cap; Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.1534090909090909,"Half-Finger Gloves, M; Sport-100 Helmet, Red"
0.1534090909090909,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.1534090909090909,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.1534090909090909,"Road-650 Red, 62; Road-650 Red, 48; Road-650 Black, 52"
0.1534090909090909,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.1534090909090909,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1534090909090909,"AWC Logo Cap; Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1534090909090909,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.1534090909090909,"Sport-100 Helmet, Red; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.1534090909090909,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.1534090909090909,"AWC Logo Cap; Half-Finger Gloves, M"
0.1534090909090909,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Black, 58"
0.1534090909090909,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Blue"
0.1534090909090909,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1534090909090909,"Road-650 Red, 44; Road-650 Red, 62; Road-650 Black, 58"
0.1534090909090909,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL"
0.1534090909090909,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L"
0.15056818181818182,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.15056818181818182,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.15056818181818182,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.15056818181818182,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue"
0.15056818181818182,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.15056818181818182,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.15056818181818182,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 62; Road-650 Black, 52"
0.15056818181818182,"Road-550-W Yellow, 48"
0.15056818181818182,"Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15056818181818182,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.15056818181818182,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.15056818181818182,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL"
0.15056818181818182,"Road-650 Red, 44; Road-650 Black, 52; Road-650 Black, 58"
0.15056818181818182,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.15056818181818182,"Road-650 Red, 62; Road-650 Red, 48; Road-650 Black, 58"
0.15056818181818182,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M"
0.15056818181818182,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.15056818181818182,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M"
0.15056818181818182,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M"
0.15056818181818182,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.15056818181818182,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Red"
0.15056818181818182,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Black"
0.15056818181818182,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.15056818181818182,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.15056818181818182,"Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15056818181818182,"Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.15056818181818182,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15056818181818182,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14772727272727273,"Sport-100 Helmet, Red; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.14772727272727273,"Long-Sleeve Logo Jersey, M; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.14772727272727273,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14772727272727273,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.14772727272727273,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14772727272727273,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.14772727272727273,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.14772727272727273,"Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.14772727272727273,"AWC Logo Cap; Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL"
0.14772727272727273,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L"
0.14772727272727273,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.14772727272727273,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M"
0.14772727272727273,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.14772727272727273,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14772727272727273,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, M"
0.14772727272727273,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M"
0.14772727272727273,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.14772727272727273,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.14772727272727273,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.14772727272727273,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.14772727272727273,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.14772727272727273,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14772727272727273,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.14772727272727273,"Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.14488636363636365,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14488636363636365,"Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14488636363636365,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14488636363636365,"Road-650 Black, 58; Road-650 Red, 48; Road-650 Black, 52"
0.14488636363636365,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 62; Road-650 Red, 48"
0.14488636363636365,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.14488636363636365,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14488636363636365,"Road-650 Red, 60; Road-650 Red, 48; Road-650 Black, 52"
0.14488636363636365,"Road-650 Red, 44; Road-650 Red, 48; Road-650 Black, 58"
0.14488636363636365,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14488636363636365,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.14488636363636365,"Road-450 Red, 58"
0.14488636363636365,"Road-550-W Yellow, 38"
0.14488636363636365,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.14488636363636365,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.14488636363636365,"Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14488636363636365,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.14488636363636365,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.14488636363636365,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.14488636363636365,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.14488636363636365,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.14488636363636365,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.14488636363636365,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.14488636363636365,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.14488636363636365,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.14488636363636365,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.14488636363636365,"Road-650 Red, 44; Road-650 Red, 62; Road-650 Red, 48; Road-650 Black, 52"
0.14204545454545456,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14204545454545456,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.14204545454545456,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14204545454545456,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14204545454545456,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14204545454545456,"Road-650 Red, 60; Road-650 Red, 62; Road-650 Black, 52; Road-650 Black, 58"
0.14204545454545456,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14204545454545456,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14204545454545456,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.14204545454545456,"Road-250 Black, 48"
0.14204545454545456,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.14204545454545456,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.14204545454545456,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.14204545454545456,"Road-250 Black, 44"
0.13920454545454544,"Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.13920454545454544,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.13920454545454544,"Road-650 Black, 44; Road-650 Black, 60"
0.13920454545454544,"LL Road Frame - Red, 48"
0.13920454545454544,"Road-650 Red, 60; LL Road Frame - Black, 52"
0.13920454545454544,"Road-650 Red, 52; Road-650 Black, 60"
0.13920454545454544,"LL Road Frame - Red, 44"
0.13920454545454544,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 62; Road-650 Black, 58"
0.13920454545454544,"Road-650 Red, 62; Road-650 Black, 60"
0.13920454545454544,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.13920454545454544,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.13920454545454544,"Road-650 Red, 62; Road-650 Red, 52"
