support,itemsets,length
0.11570247933884298,"frozenset({'Touring-3000 Blue, 54', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 58'})",3
0.1487603305785124,"frozenset({'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})",3
0.2809917355371901,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 54'})",3
0.21487603305785125,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 54', 'Touring-3000 Blue, 54'})",3
0.17355371900826447,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 54', 'Touring-3000 Yellow, 58'})",3
0.2809917355371901,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})",3
0.2231404958677686,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 54', 'Touring-3000 Blue, 54'})",3
0.15702479338842976,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 54', 'Touring-3000 Yellow, 58'})",3
0.30578512396694213,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})",3
0.15702479338842976,"frozenset({'Touring-3000 Blue, 54', 'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 58'})",3
0.2396694214876033,"frozenset({'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})",3
0.19008264462809918,"frozenset({'Touring-3000 Blue, 54', 'Touring-3000 Yellow, 62', 'Touring-3000 Yellow, 58'})",3
0.11570247933884298,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 44'})",3
0.1322314049586777,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 62'})",3
0.12396694214876033,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 54'})",3
0.11570247933884298,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 58'})",3
0.14049586776859505,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 62'})",3
0.23140495867768596,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 44'})",3
0.21487603305785125,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 54'})",3
0.19008264462809918,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 58'})",3
0.24793388429752067,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 62'})",3
0.2231404958677686,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 54'})",3
0.19834710743801653,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 58'})",3
0.2396694214876033,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62'})",3
0.17355371900826447,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 58'})",3
0.2231404958677686,"frozenset({'Touring-3000 Yellow, 54', 'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 62'})",3
0.19834710743801653,"frozenset({'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 62', 'Touring-3000 Yellow, 58'})",3
0.11570247933884298,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 62'})",3
0.12396694214876033,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 54'})",3
0.12396694214876033,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 58'})",3
0.1322314049586777,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 62'})",3
0.12396694214876033,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 54'})",3
0.12396694214876033,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 58'})",3
0.14049586776859505,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 62'})",3
0.10743801652892562,"frozenset({'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 58'})",3
0.1487603305785124,"frozenset({'Touring-3000 Yellow, 54', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 62'})",3
0.12396694214876033,"frozenset({'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 62', 'Touring-3000 Yellow, 58'})",3
0.21487603305785125,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 54'})",3
0.18181818181818182,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 58'})",3
0.2809917355371901,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62'})",3
0.15702479338842976,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 58'})",3
0.2231404958677686,"frozenset({'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 62'})",3
0.19008264462809918,"frozenset({'Touring-3000 Yellow, 44', 'Touring-3000 Yellow, 62', 'Touring-3000 Yellow, 58'})",3
0.15702479338842976,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 58'})",3
0.2231404958677686,"frozenset({'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62'})",3
0.18181818181818182,"frozenset({'Touring-3000 Yellow, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Yellow, 58'})",3
0.1652892561983471,"frozenset({'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 62', 'Touring-3000 Yellow, 58'})",3
0.18181818181818182,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54'})",4
0.12396694214876033,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Blue, 54'})",4
0.1487603305785124,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54'})",4
0.1652892561983471,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54'})",4
0.15702479338842976,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 54', 'Touring-3000 Blue, 54'})",4
0.14049586776859505,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 54'})",4
0.18181818181818182,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})",4
0.12396694214876033,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 62'})",4
0.18181818181818182,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 44'})",4
0.18181818181818182,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50'})",4
0.1652892561983471,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 54'})",4
0.17355371900826447,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 58'})",4
0.2066115702479339,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62'})",4
0.09917355371900827,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 62'})",4
0.12396694214876033,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 50'})",4
0.11570247933884298,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 54'})",4
0.09917355371900827,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 58'})",4
0.1322314049586777,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 62'})",4
0.15702479338842976,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50'})",4
0.1322314049586777,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 54'})",4
0.15702479338842976,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 58'})",4
0.17355371900826447,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62'})",4
0.15702479338842976,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 50'})",4
0.1487603305785124,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 58', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 50'})",4
0.19008264462809918,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Yellow, 50'})",4
0.1322314049586777,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 54', 'Touring-3000 Yellow, 58'})",4
0.17355371900826447,"frozenset({'Touring-3000 Yellow, 54', 'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62'})",4
0.17355371900826447,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 50', 'Touring-3000 Yellow, 62', 'Touring-3000 Yellow, 58'})",4
0.11570247933884298,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 62', 'Touring-3000 Blue, 54'})",4
0.15702479338842976,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 54'})",4
0.1652892561983471,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 54'})",4
0.1487603305785124,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 54', 'Touring-3000 Blue, 54'})",4
0.1487603305785124,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 54', 'Touring-3000 Yellow, 58'})",4
0.18181818181818182,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 58', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})",4
0.09090909090909091,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 44', 'Touring-3000 Blue, 62', 'Touring-3000 Blue, 54'})",4
0.11570247933884298,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Yellow, 50', 'Touring-3000 Blue, 62', 'Touring-3000 Blue, 54'})",4
0.10743801652892562,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 54', 'Touring-3000 Blue, 54'})",4
0.09090909090909091,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 54', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 58'})",4
0.12396694214876033,"frozenset({'Touring-3000 Blue, 44', 'Touring-3000 Blue, 62', 'Touring-3000 Yellow, 62', 'Touring-3000 Blue, 54'})",4
