support,itemsets,length
0.01440922190201729,"frozenset({'Hitch Rack - 4-Bike', 'AWC Logo Cap'})",2
0.023054755043227664,"frozenset({'Long-Sleeve Logo Jersey, L', 'AWC Logo Cap'})",2
0.037463976945244955,"frozenset({'Short-Sleeve Classic Jersey, XL', 'AWC Logo Cap'})",2
0.011527377521613832,"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})",2
0.01440922190201729,"frozenset({'Water Bottle - 30 oz.', 'AWC Logo Cap'})",2
0.023054755043227664,"frozenset({'Classic Vest, S', 'Bike Wash - Dissolver'})",2
0.011527377521613832,"frozenset({'Bike Wash - Dissolver', 'Hitch Rack - 4-Bike'})",2
0.01440922190201729,"frozenset({'Bike Wash - Dissolver', 'Long-Sleeve Logo Jersey, L'})",2
0.025936599423631124,"frozenset({'Bike Wash - Dissolver', 'Short-Sleeve Classic Jersey, XL'})",2
0.011527377521613832,"frozenset({'Water Bottle - 30 oz.', 'Bike Wash - Dissolver'})",2
0.020172910662824207,"frozenset({'Classic Vest, S', 'Classic Vest, M'})",2
0.011527377521613832,"frozenset({'Classic Vest, M', 'Hitch Rack - 4-Bike'})",2
0.01729106628242075,"frozenset({'Classic Vest, M', 'Short-Sleeve Classic Jersey, L'})",2
0.01729106628242075,"frozenset({'Classic Vest, M', 'Short-Sleeve Classic Jersey, XL'})",2
0.011527377521613832,"frozenset({'Classic Vest, S', 'Half-Finger Gloves, M'})",2
0.037463976945244955,"frozenset({'Classic Vest, S', 'Hitch Rack - 4-Bike'})",2
0.011527377521613832,"frozenset({'Classic Vest, S', 'Hydration Pack - 70 oz.'})",2
0.025936599423631124,"frozenset({'Classic Vest, S', 'Long-Sleeve Logo Jersey, L'})",2
0.023054755043227664,"frozenset({'Classic Vest, S', 'Short-Sleeve Classic Jersey, L'})",2
0.05763688760806916,"frozenset({'Classic Vest, S', 'Short-Sleeve Classic Jersey, XL'})",2
0.011527377521613832,"frozenset({'Classic Vest, S', 'Sport-100 Helmet, Black'})",2
0.025936599423631124,"frozenset({'Water Bottle - 30 oz.', 'Classic Vest, S'})",2
0.011527377521613832,"frozenset({'Full-Finger Gloves, L', 'Full-Finger Gloves, M'})",2
0.011527377521613832,"frozenset({'Half-Finger Gloves, M', 'Long-Sleeve Logo Jersey, L'})",2
0.01440922190201729,"frozenset({'Half-Finger Gloves, M', 'Short-Sleeve Classic Jersey, XL'})",2
0.020172910662824207,"frozenset({'Hitch Rack - 4-Bike', 'Long-Sleeve Logo Jersey, L'})",2
0.020172910662824207,"frozenset({'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, L'})",2
0.0345821325648415,"frozenset({'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, XL'})",2
0.011527377521613832,"frozenset({'Water Bottle - 30 oz.', 'Hitch Rack - 4-Bike'})",2
0.025936599423631124,"frozenset({'Long-Sleeve Logo Jersey, L', 'Short-Sleeve Classic Jersey, XL'})",2
0.01729106628242075,"frozenset({'Long-Sleeve Logo Jersey, L', 'Sport-100 Helmet, Blue'})",2
0.025936599423631124,"frozenset({'Water Bottle - 30 oz.', 'Long-Sleeve Logo Jersey, L'})",2
0.01729106628242075,"frozenset({'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})",2
0.020172910662824207,"frozenset({'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, XL'})",2
0.023054755043227664,"frozenset({""Women's Mountain Shorts, L"", ""Women's Mountain Shorts, S""})",2
0.01729106628242075,"frozenset({'Classic Vest, S', 'Short-Sleeve Classic Jersey, XL', 'AWC Logo Cap'})",3
0.011527377521613832,"frozenset({'Long-Sleeve Logo Jersey, L', 'Sport-100 Helmet, Blue', 'AWC Logo Cap'})",3
0.011527377521613832,"frozenset({'Bike Wash - Dissolver', 'Classic Vest, S', 'Hitch Rack - 4-Bike'})",3
0.01729106628242075,"frozenset({'Classic Vest, S', 'Bike Wash - Dissolver', 'Short-Sleeve Classic Jersey, XL'})",3
0.011527377521613832,"frozenset({'Classic Vest, S', 'Classic Vest, M', 'Hitch Rack - 4-Bike'})",3
0.011527377521613832,"frozenset({'Classic Vest, S', 'Classic Vest, M', 'Short-Sleeve Classic Jersey, L'})",3
0.011527377521613832,"frozenset({'Classic Vest, S', 'Half-Finger Gloves, M', 'Short-Sleeve Classic Jersey, XL'})",3
0.01440922190201729,"frozenset({'Classic Vest, S', 'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, L'})",3
0.023054755043227664,"frozenset({'Classic Vest, S', 'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, XL'})",3
0.011527377521613832,"frozenset({'Classic Vest, S', 'Long-Sleeve Logo Jersey, L', 'Short-Sleeve Classic Jersey, XL'})",3
0.011527377521613832,"frozenset({'Water Bottle - 30 oz.', 'Classic Vest, S', 'Long-Sleeve Logo Jersey, L'})",3
0.01440922190201729,"frozenset({'Classic Vest, S', 'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})",3
0.011527377521613832,"frozenset({'Water Bottle - 30 oz.', 'Classic Vest, S', 'Short-Sleeve Classic Jersey, XL'})",3
0.011527377521613832,"frozenset({'Hitch Rack - 4-Bike', 'Long-Sleeve Logo Jersey, L', 'Short-Sleeve Classic Jersey, XL'})",3
0.011527377521613832,"frozenset({'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})",3
0.011527377521613832,"frozenset({'Classic Vest, S', 'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})",4
