support,itemsets
0.24731182795698925,"Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.24731182795698925,"Long-Sleeve Logo Jersey, M"
0.24731182795698925,"AWC Logo Cap; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.24731182795698925,"AWC Logo Cap; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.23655913978494625,"AWC Logo Cap; Sport-100 Helmet, Red; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.23655913978494625,"LL Road Frame - Black, 52"
0.23655913978494625,"Road-650 Red, 44"
0.23655913978494625,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.22580645161290322,"AWC Logo Cap; Long-Sleeve Logo Jersey, M"
0.21505376344086022,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L"
0.21505376344086022,"Long-Sleeve Logo Jersey, XL"
0.21505376344086022,"Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.21505376344086022,"Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.21505376344086022,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.21505376344086022,"Road-650 Black, 52"
0.21505376344086022,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.21505376344086022,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L"
0.20430107526881722,"Road-650 Red, 60"
0.20430107526881722,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.20430107526881722,"Road-650 Red, 44; Road-650 Black, 52"
0.20430107526881722,"Half-Finger Gloves, M"
0.20430107526881722,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.20430107526881722,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.20430107526881722,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.20430107526881722,"Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.20430107526881722,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.20430107526881722,"Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.20430107526881722,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.20430107526881722,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.20430107526881722,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.1935483870967742,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.1935483870967742,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL"
0.1935483870967742,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.1935483870967742,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL"
0.1935483870967742,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.1935483870967742,"Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.1935483870967742,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.1935483870967742,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.1935483870967742,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL"
0.1935483870967742,"Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.1935483870967742,"Road-650 Red, 44; Road-650 Red, 62"
0.1935483870967742,"Road-650 Red, 44; Road-650 Red, 60"
0.1935483870967742,"Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.1935483870967742,"Road-650 Red, 62"
0.1935483870967742,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.1935483870967742,"AWC Logo Cap; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.1827956989247312,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red"
0.1827956989247312,"Long-Sleeve Logo Jersey, L; Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.1827956989247312,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.1827956989247312,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1827956989247312,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red"
0.1827956989247312,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.1827956989247312,"Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.1827956989247312,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1827956989247312,"Road-650 Black, 58; Road-650 Black, 52"
0.1827956989247312,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L"
0.1827956989247312,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.1827956989247312,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.1827956989247312,"Road-650 Red, 60; Road-650 Black, 52"
0.1827956989247312,"AWC Logo Cap; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.1827956989247312,"Road-650 Red, 62; Road-650 Black, 52"
0.1827956989247312,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Red"
0.1827956989247312,"Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.1827956989247312,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L"
0.1827956989247312,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Blue"
0.1827956989247312,"Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.1827956989247312,"Half-Finger Gloves, M; Sport-100 Helmet, Blue"
0.1827956989247312,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1827956989247312,"Half-Finger Gloves, M; Sport-100 Helmet, Red"
0.1827956989247312,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.1827956989247312,"Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.1827956989247312,"Road-650 Red, 44; Road-650 Red, 62; Road-650 Black, 52"
0.1827956989247312,"AWC Logo Cap; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.1827956989247312,"LL Road Frame - Red, 60"
0.1827956989247312,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Black, 52"
0.1827956989247312,"Road-650 Black, 58"
0.1827956989247312,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.1827956989247312,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.1827956989247312,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.1827956989247312,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.1827956989247312,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.1827956989247312,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.1827956989247312,"AWC Logo Cap; Half-Finger Gloves, M"
0.1827956989247312,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL"
0.17204301075268819,"Road-650 Red, 60; Road-650 Red, 62; Road-650 Black, 52"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"Half-Finger Gloves, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.17204301075268819,"Road-650 Red, 60; Road-650 Red, 62"
0.17204301075268819,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.17204301075268819,"Road-650 Red, 44; Road-650 Black, 58"
0.17204301075268819,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.17204301075268819,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.17204301075268819,"Road-650 Red, 44; Road-650 Black, 58; Road-650 Black, 52"
0.17204301075268819,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 62; Road-650 Black, 52"
0.17204301075268819,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 62"
0.17204301075268819,"Road-650 Red, 48"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M"
0.17204301075268819,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue"
0.17204301075268819,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.17204301075268819,"Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"ML Road Frame-W - Yellow, 44"
0.17204301075268819,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.17204301075268819,"Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.17204301075268819,"Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.17204301075268819,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.17204301075268819,"Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.17204301075268819,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue"
0.17204301075268819,"Half-Finger Gloves, M; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Half-Finger Gloves, M; Sport-100 Helmet, Black"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue"
0.17204301075268819,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.17204301075268819,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.16129032258064516,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.16129032258064516,"Road-650 Red, 48; Road-650 Black, 52"
0.16129032258064516,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.16129032258064516,"LL Road Frame - Red, 60; LL Road Frame - Red, 44"
0.16129032258064516,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.16129032258064516,"Road-650 Red, 44; LL Road Frame - Red, 60"
0.16129032258064516,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Black"
0.16129032258064516,"LL Road Frame - Red, 44"
0.16129032258064516,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.16129032258064516,"Road-250 Black, 48"
0.16129032258064516,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.16129032258064516,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.16129032258064516,"Road-650 Red, 44; Road-650 Red, 48; Road-650 Black, 52"
0.16129032258064516,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.16129032258064516,"Road-650 Red, 44; Road-650 Red, 48"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.16129032258064516,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.16129032258064516,"Women's Tights, L"
0.16129032258064516,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Blue"
0.16129032258064516,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.15053763440860216,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M"
0.15053763440860216,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Long-Sleeve Logo Jersey, M"
0.15053763440860216,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.15053763440860216,"Road-650 Red, 48; Road-650 Black, 58"
0.15053763440860216,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M"
0.15053763440860216,"Road-250 Black, 48; Road-550-W Yellow, 38; Road-550-W Yellow, 40"
0.15053763440860216,"Road-650 Red, 44; Road-650 Red, 48; Road-650 Black, 58"
0.15053763440860216,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Black, 58"
0.15053763440860216,"Road-650 Red, 44; Road-650 Red, 62; Road-650 Black, 58"
0.15053763440860216,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M"
0.15053763440860216,"Women's Tights, S; Women's Tights, L"
0.15053763440860216,"Road-650 Red, 44; LL Road Frame - Red, 60; Road-650 Black, 52"
0.15053763440860216,"Half-Finger Gloves, M; Sport-100 Helmet, Red; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M"
0.15053763440860216,"Road-550-W Yellow, 38; Road-550-W Yellow, 40"
0.15053763440860216,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.15053763440860216,"Road-650 Red, 62; Road-650 Black, 58; Road-650 Black, 52"
0.15053763440860216,"Road-650 Red, 62; Road-650 Black, 58"
0.15053763440860216,"Road-650 Red, 60; Road-650 Black, 58; Road-650 Black, 52"
0.15053763440860216,"Road-650 Red, 48; Road-650 Black, 58; Road-650 Black, 52"
0.15053763440860216,"Road-650 Red, 44; Road-650 Red, 62; Road-650 Black, 58; Road-650 Black, 52"
0.15053763440860216,"Road-650 Red, 44; Road-650 Red, 60; LL Road Frame - Red, 60"
0.15053763440860216,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Black, 58; Road-650 Black, 52"
0.15053763440860216,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.15053763440860216,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue"
0.15053763440860216,"Road-650 Red, 44; Road-650 Red, 48; Road-650 Black, 58; Road-650 Black, 52"
0.15053763440860216,"Road-250 Black, 48; Road-550-W Yellow, 40"
0.15053763440860216,"Road-250 Black, 48; Road-550-W Yellow, 38"
0.15053763440860216,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L"
0.15053763440860216,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.15053763440860216,"Road-650 Red, 60; Road-650 Black, 58"
0.15053763440860216,"AWC Logo Cap; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M"
0.15053763440860216,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Red; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.15053763440860216,"Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.15053763440860216,"Road-650 Red, 60; LL Road Frame - Red, 60"
0.15053763440860216,"Road-550-W Yellow, 40"
0.15053763440860216,"Road-550-W Yellow, 38"
0.15053763440860216,"Women's Tights, S"
0.15053763440860216,"AWC Logo Cap; Women's Tights, L"
0.15053763440860216,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15053763440860216,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red"
0.15053763440860216,"LL Road Frame - Black, 52; Sport-100 Helmet, Black"
0.15053763440860216,"AWC Logo Cap; Road-650 Red, 44"
0.15053763440860216,"AWC Logo Cap; Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15053763440860216,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15053763440860216,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15053763440860216,"Mountain-200 Silver, 38"
0.15053763440860216,"LL Road Frame - Red, 60; Road-650 Black, 52"
0.15053763440860216,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M"
0.15053763440860216,"Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15053763440860216,"Long-Sleeve Logo Jersey, XL; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15053763440860216,"AWC Logo Cap; Sport-100 Helmet, Blue; Long-Sleeve Logo Jersey, XL; Long-Sleeve Logo Jersey, M; Long-Sleeve Logo Jersey, L; Sport-100 Helmet, Red; Sport-100 Helmet, Black"
0.15053763440860216,"AWC Logo Cap; Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Red"
0.15053763440860216,"LL Road Frame - Red, 60; LL Road Frame - Black, 52"
0.13978494623655913,"Road-650 Red, 60; Road-650 Red, 48"
0.13978494623655913,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 62; Road-650 Black, 58"
0.13978494623655913,"Road-650 Red, 44; Road-650 Red, 60; Road-650 Red, 48; Road-650 Black, 52"
0.13978494623655913,"Road-650 Red, 44; Road-650 Red, 62; Road-650 Red, 48; Road-650 Black, 52"
0.13978494623655913,"Sport-100 Helmet, Black; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M"
0.13978494623655913,"Road-550-W Yellow, 48"
0.13978494623655913,"Sport-100 Helmet, Blue; Half-Finger Gloves, M; Long-Sleeve Logo Jersey, L; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Black"
0.13978494623655913,"Half-Finger Gloves, M; Long-Sleeve Logo Jersey, M; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
0.13978494623655913,"LL Road Frame - Black, 52; Sport-100 Helmet, Blue; Sport-100 Helmet, Black"
